file_num,file_name
12037,우측
12038,오른편
12039,우
1203,개인기업
12040,우편
12041,신고
12042,마술
12043,요술
12044,모기
12045,교실
12046,구약
12047,구인
12048,구청
12049,물들다
1204,개인소득
12050,젖다
12051,적시다
12052,스미다
12053,스며들다
12054,묻다
12055,미터
12056,협회
12057,형부
12058,호두
12059,홀아비
1205,개인예금
12060,홀아버지
12061,허리띠
12062,벨트
12063,허식
12064,헛치레
12065,헌혈
12066,공혈
12067,혁명
12068,신나다
12069,만인
1206,개인주의
12070,수납
12071,보수
12072,백일
12073,백날
12074,수요일
12075,수제비
12076,목공
12077,목메다
12078,목사
12079,목요일
1207,개인회사
12080,목욕
12081,가동
12082,가중
12083,감수
12084,갱
12085,깡패
12086,불량배
12087,돌잔치
12088,아빠
12089,부
1208,거래량
12090,부친
12091,아비
12092,아버지
12093,법무
12094,인품
12095,인격
12096,적없다
12097,정신
12098,영어지문자시
12099,곤란
1209,거래선
120,아음
12100,공인중개사
12101,공장
12102,사업
12103,#NAME?
12104,죽
12105,태자
12106,왕자
12107,황태자
12108,국제연합
12109,유엔
1210,거래일
12110,군
12111,군대
12112,공책
12113,노트
12114,꾀다
12115,꾸짖다
12116,나무라다
12117,야단치다
12118,가책
12119,구박
1211,건강보험
12120,꾸중
12121,꾸지람
12122,책망
12123,핍박
12124,힐책
12125,꿀
12126,꿈
12127,포부
12128,꿈꾸다
12129,나오다
1212,결손금
12130,나체
12131,알몸
12132,맨몸
12133,전라
12134,맏딸
12135,장녀
12136,큰딸
12137,말
12138,말하다
12139,언어
1213,경기과열
12140,뱀
12141,버리다
12142,폐기
12143,폐하다
12144,불행
12145,병자
12146,환자
12147,내복
12148,내의
12149,속옷
1214,경기대책
12150,농
12151,붓다
12152,부풀다
12153,부풀리다
12154,부어있다
12155,붕대
12156,빛나다
12157,대학생
12158,대회
12159,농담
1215,경기변동
12160,농부
12161,농군
12162,농민
12163,허다하다
12164,많다
12165,매우많다
12166,행운
12167,혈액형
12168,혈액군
12169,혈형
1216,경기예측
12170,혈육
12171,협동
12172,넘어가다
12173,빠지다
12174,넘어가다
12175,대충
12176,무성의하다
12177,이론
12178,논하다
12179,설
1217,경상수입
12180,엘에이
12181,로스앤젤레스
12182,여행자
12183,기차역
12184,역
12185,연구소
12186,예술가
12187,예언자
12188,무효
12189,눈을감다
1218,경상수지
12190,감독
12191,감수
12192,감리교
12193,나타나다
12194,드러나다
12195,출현
12196,거북
12197,취객
12198,치과의사
12199,골목
1219,경상이익
121,아주낮춤
12200,골목길
12201,골인
12202,골프
12203,곰보
12204,곳
12205,위치
12206,장소
12207,터
12208,친아버지
12209,생부
1220,경영관리
12210,굴조개
12211,생각
12212,견해
12213,사고
12214,신경
12215,의견
12216,의사
12217,의식
12218,여기다
12219,수당
1221,경영다각화
12220,선물
12221,선서
12222,온도
12223,신라
12224,신문사
12225,신부
12226,신사
12227,영수증
12228,수표
12229,영어
1222,경영전략
12230,유행
12231,양보
12232,부엌
12233,어질다
12234,사진기
12235,찍다
12236,카메라
12237,해수욕
12238,화산
12239,화장
1223,경영조직
12240,침몰
12241,배급소
12242,배후
12243,내구
12244,사냥꾼
12245,수렵꾼
12246,사령관
12247,사회자
12248,사회
12249,소방수
1224,경영컨설턴트
12250,소방원
12251,발군
12252,빼어나다
12253,조르다
12254,죄송하다
12255,사과
12256,미안하다
12257,출장
12258,카드
12259,탄압
1225,경정예산
12260,압박
12261,억압
12262,고의
12263,일부러
12264,관리인
12265,관리자
12266,간혹
12267,가끔
12268,때때로
12269,이따금
1226,경제
12270,종종
12271,간간이
12272,드문드문
12273,종종히
12274,혹
12275,곧
12276,금명간
12277,신속
12278,이르다
12279,냉큼
1227,경제봉쇄
12280,빨리
12281,속히
12282,썩
12283,어서
12284,얼른
12285,이내
12286,일찍
12287,일찍이
12288,#NAME?
12289,장애인
1228,경제생활
12290,헛일
12291,허사
12292,허탕
12293,헛되다
12294,호각
12295,호루라기
12296,휘슬
12297,황홀
12298,휘황하다
12299,휘황찬란하다
1229,경제원조
122,안긴문장
12300,문득
12301,언뜻
12302,구간
12303,마라톤
12304,장군
12305,적십자
12306,절친하다
12307,젊다
12308,청춘
12309,휴대전화
1230,경제인
12310,핸드폰
12311,휴대폰
12312,휴대전화기
12313,건설교통부
12314,건청인
12315,걸레
12316,행주
12317,카세트
12318,카세트테이프
12319,군사령관
1231,경제차관
12320,군인
12321,군사
12322,병사
12323,병정
12324,장병
12325,맹세
12326,맹서
12327,맹학교
12328,맹인학교
12329,칠월
1232,경제학
12330,전문
12331,과
12332,부문
12333,분야
12334,정답
12335,이남
12336,중국
12337,요리
12338,인라인스케이트
12339,인사
1233,경제활동
12340,경례
12341,인상
12342,용모
12343,표정
12344,나흘
12345,팔십
12346,여든
12347,팀
12348,동족
12349,뒤따르다
1234,경제활동인구
12350,수행
12351,따라가다
12352,따르다
12353,좇다
12354,쫓다
12355,쫓아가다
12356,색칠
12357,칠
12358,도색
12359,내려놓다
1235,계열사
12360,엉망
12361,엉터리
12362,비리
12363,부정
12364,열다섯
12365,십오
12366,이중
12367,일곱
12368,칠
12369,알아듣다
1236,계열회사
12370,위다
12371,나이한살위
12372,꼭
12373,약속
12374,#NAME?
12375,필수
12376,필시
12377,녹차
12378,던지다
12379,투수
1237,계정과목
12380,ㄸ
12381,맞바꾸다
12382,교환하다
12383,바꾸다
12384,계절
12385,사계
12386,사계절
12387,사철
12388,철
12389,시절
1238,고부가가치
12390,철기
12391,늘다
12392,늘이다
12393,늘리다
12394,니카라과
12395,ㄷ
12396,뜨겁다
12397,화끈
12398,뜨다
12399,개안
1239,고시가격
123,안부정
12400,라면
12401,모독
12402,모레
12403,내일모레
12404,이틀
12405,이틀후
12406,모로코
12407,받아라
12408,발개지다
12409,붉히다
1240,고용구조
12410,발걸음
12411,발자국
12412,밟다
12413,걸음
12414,훈련
12415,연습
12416,훈화
12417,아부
12418,아첨
12419,달래다
1241,군비관리
12420,맞추다
12421,쓰다듬다
12422,어루만지다
12423,비위맞추다
12424,아들
12425,암흑
12426,깜깜하다
12427,캄캄하다
12428,앞
12429,앞쪽
1242,군비배상금
12430,전면
12431,전방
12432,오후
12433,점심후
12434,지식인
12435,발신
12436,송신
12437,전보
12438,전신
12439,외국인
1243,군비제한
12440,이방인
12441,우두머리
12442,두목
12443,수장
12444,월드컵
12445,웨딩드레스
12446,유추
12447,의리
12448,이력서
12449,자신감
1244,군사개입
12450,잠그다
12451,수원
12452,수원시
12453,수입
12454,나
12455,내
12456,제
12457,자기
12458,총리
12459,소령
1245,군사구조
12460,여동생
12461,누이
12462,누이동생
12463,여왕
12464,보청기
12465,방
12466,과거
12467,지나다
12468,감투
12469,관
1246,군사동맹
12470,킬로
12471,총을쏘는사수
12472,기금
12473,기본금
12474,모금
12475,내기
12476,무찌르다
12477,야구
12478,타자
12479,약국
1247,군사원조
12480,약방
12481,주사
12482,접종
12483,찬송가
12484,찬송
12485,최씨
12486,월급
12487,급료
12488,봉급
12489,월봉
1248,군사조약
12490,사랑
12491,#NAME?
12492,부자
12493,자산가
12494,재산가
12495,우상
12496,위
12497,소름
12498,소매
12499,읽다
1249,군정
124,안부정문
12500,읽기
12501,입
12502,이론
12503,모자를쓰다
12504,모자를쓰다
12505,한의사
12506,피아노
12507,멍청하다
12508,생각없다
12509,뒤쪽
1250,군정
12510,뒷머리
12511,후방
12512,황해
12513,만화가
12514,뛰어나다
12515,ㄹ
12516,마다
12517,과대
12518,관철
12519,관통
1251,군정관
12520,꿰뚫다
12521,알아맞히다
12522,고양
12523,익다
12524,여물다
12525,열매
12526,인공와우
12527,인기
12528,인상
12529,오르다
1252,군정시대
12530,뛰다
12531,일본어
12532,일어
12533,투명
12534,튀니지
12535,관대하다
12536,너그럽다
12537,관리
12538,관리하다
12539,굽다
1253,군주국체
12540,물러나다
12541,대추
12542,고구려
12543,고기
12544,물고기
12545,생선
12546,헤엄치다
12547,피곤
12548,피로
12549,등산
1254,군주불가침
12550,모세
12551,말다툼
12552,언쟁
12553,말싸움
12554,설전
12555,입씨름
12556,바람
12557,바람이불다
12558,가을
12559,불다
1255,군주전제국
12560,바쁘다
12561,분주하다
12562,소설
12563,방금
12564,방재
12565,실습
12566,실업
12567,복사
12568,카피
12569,주교
1256,군주전제주의
12570,못하다
12571,할수없다
12572,묵직하다
12573,무겁다
12574,ㅂ
12575,밖에
12576,가스불을켜다
12577,피차
12578,둘이
12579,턱
1257,군주정치
12580,한턱
12581,특히
12582,각별
12583,별
12584,특별
12585,특수
12586,특별히
12587,파라과이
12588,장애인기능경진대회
12589,반갑다
1258,권력분립제
12590,반기다
12591,재미
12592,흥
12593,흥취
12594,희열
12595,즐겁다
12596,즐기다
12597,점차
12598,점점
12599,차차
1259,권력작용
125,안부정법
12600,차츰
12601,제거
12602,제과점
12603,빵집
12604,지연
12605,집어넣다
12606,팔월
12607,감옥
12608,옥
12609,스웨덴
1260,귀족국체
12610,스칸디나비아반도
12611,스케이트
12612,스키
12613,슬로바키아
12614,오세아니아
12615,참외
12616,놀다
12617,실업
12618,농아
12619,능하다
1261,귀족정치
12620,휩쓸다
12621,펜싱
12622,파
12623,행복
12624,복
12625,피고소인
12626,피고
12627,피해자
12628,중위
12629,중장
1262,그린라운드
12630,빚
12631,빚지다
12632,부채
12633,선두
12634,앞서다
12635,앞장
12636,속
12637,내부
12638,안쪽
12639,안
1263,극소국가
12640,스타일
12641,승부차기
12642,페널티킥
12643,시월
12644,영업
12645,상업
12646,예쁘다
12647,곱다
12648,오월
12649,골몰
1264,글라스노스트
12650,전념
12651,집중
12652,골똘하다
12653,십육
12654,열여섯
12655,십칠
12656,열일곱
12657,아니꼽다
12658,역겹다
12659,아르헨티나
1265,금권정치
12660,아찔하다
12661,허무
12662,ㅖ
12663,육
12664,여섯
12665,넘기다
12666,다음으로넘어가다
12667,사우디아라비아
12668,사월
12669,희롱
1266,금융과두정치
12670,걷히다
12671,그리기
12672,미술
12673,회화
12674,그리다
12675,그림
12676,등대
12677,광탑
12678,가구
12679,장
1267,기성정당
12680,가위
12681,가위질
12682,가을
12683,금추
12684,가정부
12685,가사관리사
12686,동물
12687,짐승
12688,동물원
12689,동생
1268,긴급질문
12690,계속
12691,연속
12692,이어
12693,내내
12694,#NAME?
12695,지속
12696,끊임없이
12697,주유소
12698,주전자
12699,이기다
1269,나세리즘
126,안울림소리
12700,승리
12701,승리하다
12702,경쟁상대를제치다
12703,식당
12704,음식점
12705,백색
12706,흰색
12707,하얀색
12708,시가
12709,시키다
1270,나이로비선언
12710,지시
12711,하여금
12712,강하다
12713,견고하다
12714,굳다
12715,단단하다
12716,딱딱하다
12717,공고하다
12718,세다
12719,억세다
1271,남남문제
12720,검도
12721,귀중하다
12722,중요
12723,막중하다
12724,소중하다
12725,광복절
12726,우간다
12727,ㅞ
12728,의자
12729,걸상
1272,남북대화
12730,이라크
12731,이틀
12732,이틀후
12733,십이
12734,열둘
12735,ㅆ
12736,ㅏ
12737,아르메니아
12738,아이고
12739,백조
1273,남북문제
12740,놀리다
12741,불화
12742,마스크
12743,대항하다
12744,폐지
12745,포경수술
12746,포스터
12747,택배
12748,택시
12749,터뜨리다
1274,남북연방제
12750,폭발
12751,폭파
12752,토요일
12753,통역
12754,매개
12755,변호
12756,소개
12757,페루
12758,주차
12759,주세요
1275,남조선과도정부
12760,주십시오
12761,달라다
12762,달라고하다
12763,지금
12764,갓
12765,이제
12766,인제
12767,현재
12768,시방
12769,천년
1276,납세계급선거
12770,안경
12771,약사
12772,약제사
12773,친구
12774,동무
12775,벗
12776,우인
12777,친절
12778,대우
12779,접대
1277,내각
12780,서비스
12781,대접
12782,케이오
12783,녹아웃
12784,켜다
12785,켜지다
12786,전깃불
12787,윤씨
12788,스웨터
12789,스위스
1278,내각불신임안
12790,스캐너
12791,이름
12792,명
12793,성명
12794,성함
12795,이발사
12796,용
12797,절대
12798,공
12799,공공
1279,내각회의
127,알타이어족
12800,결코
12801,절대로
12802,뒤떨어지다
12803,뒤지다
12804,갑자기
12805,냅다
12806,별안간
12807,갑작스럽다
12808,갑작스레
12809,때리다
1280,내정간섭
12810,손찌검
12811,패다
12812,후려치다
12813,#NAME?
12814,갈비
12815,늑골
12816,갈비뼈
12817,남산
12818,똑같다
12819,같다
1281,내지연장주의
12820,동일하다
12821,둘
12822,이
12823,막내딸
12824,막내
12825,조물주
12826,신
12827,쥐
12828,스페인
12829,아이디어
1282,네가지의자유
12830,앨범
12831,사진첩
12832,무례
12833,통신중계
12834,시간분
12835,발전
12836,피아니스트
12837,설
12838,설날
12839,머리
1283,네프
12840,뇌
12841,두뇌
12842,먼지
12843,티끌
12844,모래
12845,계승
12846,승계
12847,첫돌
12848,충성
12849,장사
1284,노농정부
12850,가게
12851,상점
12852,시장
12853,ㅝ
12854,ㅟ
12855,인색
12856,인정
12857,구주
12858,유럽
12859,군집
1285,노동정책
12860,떼
12861,무리
12862,궁색
12863,권위
12864,귀감
12865,모범
12866,본받다
12867,귀여워하다
12868,귀엽다
12869,균일
1286,농르풀망원칙
12870,동일
12871,골고루
12872,일제히
12873,감기
12874,헬스클럽
12875,건강센터
12876,헬스장
12877,피트니스클럽
12878,피트니스센터
12879,침착
1287,형성
12880,차분하다
12881,포장
12882,처분
12883,시키다
12884,부리다
12885,갈다
12886,바꾸다
12887,교대
12888,교체
12889,변경
1288,직접적인발화
12890,변동
12891,거저
12892,공것
12893,공짜
12894,무료
12895,면제
12896,면하다
12897,긁어모으다
12898,밤
12899,어둡다
1289,첨가
128,압존법
12900,껌껌하다
12901,어둠
12902,깜깜하다
12903,캄캄하다
12904,매음녀
12905,매춘부
12906,창녀
12907,복귀
12908,환원
12909,되돌리다
1290,첫소리
12910,그대로
12911,시치미를떼다
12912,삼
12913,셋
12914,필기
12915,쓰다
12916,적다
12917,쓰기
12918,저술
12919,서술
1291,탈락
12920,단위
12921,제한
12922,한계
12923,한도
12924,한정
12925,게우다
12926,구토
12927,토하다
12928,누락
12929,빠지다
1292,곡차
12930,꼬시다
12931,유인
12932,유도
12933,폭등
12934,급등
12935,폴란드
12936,은
12937,왕
12938,제왕
12939,황제
1293,인용절을안은문장
12940,실각
12941,어깨
12942,어느
12943,무엇
12944,어떤
12945,무슨
12946,뭐
12947,아무
12948,어디
12949,킬로미터
1294,입안
12950,전화
12951,전화기
12952,절교
12953,단교
12954,슬프다
12955,슬픔
12956,슬퍼하다
12957,설움
12958,어떻게
12959,어찌
1295,관념
12960,콩
12961,미래
12962,다음
12963,앞날
12964,앞길
12965,장래
12966,장차
12967,향후
12968,독일
12969,시간시
1296,광명
12970,시간
12971,싶다
12972,갈급
12973,우체국
12974,운동
12975,스포츠
12976,체육
12977,운동선수
12978,자손
12979,후손
1297,괘불탱
12980,사십
12981,마흔
12982,성적
12983,염소
12984,점수
12985,포인트
12986,성탄
12987,성탄절
12988,크리스마스
12989,삼십
1298,구경
12990,서른
12991,삼일절
12992,얻어맞다
12993,임자
12994,주인
12995,주체
12996,유예
12997,연기
12998,물리다
12999,미루다
1299,권선
129,#NAME?
12,유포
13000,구매
13001,구입
13002,쇼핑
13003,매수
13004,매입
13005,사다
13006,그릇되다
13007,틀리다
13008,깨
13009,세부
1300,극락동문
13010,정밀
13011,상세하다
13012,세밀하다
13013,자세하다
13014,찬찬하다
13015,치밀하다
13016,샅샅이
13017,꼼꼼
13018,꾸다
13019,변통
1301,언어유형학
13020,차용
13021,빌리다
13022,날다
13023,새
13024,다급하다
13025,성급하다
13026,조급하다
13027,급급하다
13028,바쁘다
13029,급조하다
1302,#NAME?
13030,변급하다
13031,다리다
13032,표어
13033,푸대접
13034,홀대
13035,푸에르토리코
13036,하모니카
13037,구두쇠
13038,수전노
13039,맵다
1303,회향
13040,문어
13041,문인
13042,미리
13043,기다리다
13044,대기
13045,이따가
13046,깊다
13047,깊숙하다
13048,까마귀
13049,깜깜하다
1304,후생
13050,소식이없다
13051,감감하다
13052,감감무소식
13053,무소식
13054,무신
13055,충고
13056,조언
13057,문화
13058,문
13059,다르다
1305,거사
13060,상이하다
13061,딴
13062,신체의다리
13063,당뇨병
13064,당뇨
13065,당황
13066,가마니
13067,가마
13068,결핵
13069,폐결핵
1306,ㅕ여
13070,폐병
13071,진흙
13072,마시는차
13073,장로교
13074,제정
13075,지식
13076,엑스레이
13077,엑스선
13078,보람
13079,보류
1307,역사문법
13080,유보
13081,판사
13082,폭행
13083,격주
13084,격파
13085,깨어지다
13086,경색
13087,조건
13088,조립
13089,위인
1308,역사성
13090,사슴
13091,순록
13092,부활
13093,타악기북
13094,살찌다
13095,우울
13096,울상
13097,시무룩하다
13098,오늘
13099,금일
1309,연서
130,#NAME?
13100,이번
13101,오늘날
13102,현재
13103,오뚝이
13104,오락
13105,레크리에이션
13106,할렐루야
13107,함경남도
13108,합격
13109,당첨
1310,주장자
13110,붙다
13111,득하다
13112,획득
13113,등산가
13114,산악인
13115,학년
13116,다스리다
13117,통치
13118,두껍다
13119,두부
1311,중생
13120,고등학교
13121,고교
13122,고릴라
13123,고모
13124,머리카락
13125,모발
13126,두발
13127,머리털
13128,죽다
13129,돌아가다
1312,중생계
13130,사거
13131,사망
13132,서거
13133,숨지다
13134,죽음
13135,임종
13136,준비
13137,장만
13138,채비
13139,마련
1313,양순음
13140,차리다
13141,챙기다
13142,준장
13143,멋쟁이
13144,멍
13145,멍들다
13146,띠
13147,보살
13148,발레
13149,발송
1314,#NAME?
13150,보내다
13151,편지등을부치다
13152,압류
13153,차압
13154,부두
13155,항구
13156,항
13157,배우다
13158,백모
13159,큰어머니
1315,청법가
13160,분석
13161,해석
13162,사진
13163,찍다
13164,분열
13165,갈라지다
13166,분필
13167,백묵
13168,분홍
13169,분홍색
1316,총림
13170,핑크
13171,핑크색
13172,불가리아
13173,불경
13174,기회
13175,찬스
13176,김치
13177,콧물
13178,미련
13179,어리석다
1317,출세
13180,답답하다
13181,갑갑하다
13182,기도
13183,깊숙이
13184,당신
13185,저자
13186,저작자
13187,지은이
13188,필자
13189,지옥
1318,종속적으로이어진문장
13190,나락
13191,사탕
13192,알사탕
13193,캔디
13194,바깥
13195,한국수화
13196,한국장애인고용촉진공단
13197,한라산
13198,한반도
13199,남북한
1319,윤회
131,#NAME?
13200,한복
13201,한약
13202,오랜만
13203,오래간만
13204,오랫동안
13205,오랜
13206,모처럼
13207,라이벌
13208,맞수
13209,모두
1320,이생
13210,온통
13211,전부
13212,전체
13213,제반
13214,모든
13215,온
13216,다
13217,모조리
13218,몽땅
13219,죄다
1321,인
13220,경상남도
13221,경남
13222,감격
13223,고아
13224,메달
13225,물음표
13226,미지수
13227,설마
13228,모르몬교
13229,미끄러지다
1322,일념
13230,단련
13231,수련
13232,수행
13233,연단
13234,춤
13235,무용
13236,연극
13237,추다
13238,춤추다
13239,성경
1323,자력염불
13240,소
13241,손수건
13242,싸우다
13243,격투
13244,싸움
13245,투쟁
13246,성금
13247,프린트
13248,가꾸다
13249,기르다
1324,자승자박
13250,배양
13251,양성
13252,양육
13253,육성
13254,키우다
13255,갇히다
13256,구류
13257,하지못하게하다
13258,지배
13259,관하다
1325,적멸
13260,대하다
13261,갑자기
13262,갑작스럽다
13263,별안간
13264,갑작스레
13265,묵도
13266,누이
13267,쌓다
13268,전도사
13269,국군
1326,소괄호
13270,미국
13271,계산대
13272,카운터
13273,처남
13274,완쾌
13275,안개
13276,시골
13277,촌
13278,겨울옷
13279,동복
1327,수여동사
13280,동요
13281,흔들다
13282,격퇴
13283,물리치다
13284,퇴치
13285,경멸
13286,깔보다
13287,멸시
13288,업신여기다
13289,곤충
1328,고정부채
13290,벌레
13291,이전
13292,이사
13293,전출
13294,맛없다
13295,가난
13296,곤궁
13297,궁핍
13298,빈곤
13299,싫다
1329,고정비
132,앞혓바닥소리
13300,싫어하다
13301,반
13302,학급
13303,열매
13304,결실을맺다
13305,사이다
13306,심심하다
13307,세종
13308,왼쪽
13309,좌측
1330,고정자산
13310,좌
13311,왼편
13312,좌편
13313,초과
13314,지나치다
13315,문란
13316,교란
13317,짬뽕
13318,혼합
13319,섞다
1331,공개입찰
13320,소동
13321,뉴스
13322,뉴질랜드
13323,설렁탕
13324,술집
13325,주점
13326,동거인
13327,뛰다
13328,독도
13329,독립문
1332,공공경비
13330,단속
13331,자랑
13332,뽐내다
13333,시작전사전
13334,전
13335,전에
13336,이전
13337,사정
13338,정액
13339,시시하다
1333,공공기업
13340,커닝
13341,부정행위
13342,양분
13343,영양
13344,영양분
13345,자양분
13346,성도
13347,방송
13348,정신이상
13349,계기
1334,공공기업체
13350,동기
13351,말미암다
13352,#NAME?
13353,합장
13354,매혹
13355,매력
13356,멍청이
13357,멍청하다
13358,달하다
13359,도달
1335,공공투자
13360,확장
13361,넓힘
13362,핵
13363,금주
13364,이번주
13365,금주일
13366,금주
13367,술을끊다
13368,졸리다
13369,종교
1336,공급
13370,외국
13371,이국
13372,타국
13373,해외
13374,외롭다
13375,고독
13376,쓸쓸하다
13377,그대로
13378,전과
13379,전기
1337,공급가격
13380,전자
13381,코뿔소
13382,자전거
13383,사이클
13384,자정
13385,오야
13386,아끼다
13387,성인
13388,어른
13389,어르신
1338,공급량
13390,박씨
13391,소풍
13392,소화
13393,방학
13394,지체장애
13395,청와대
13396,짜다
13397,주부
13398,착하다
13399,청주
1339,공동경영
133,ㅐ애
13400,청주시
13401,추리
13402,추론
13403,취임
13404,잠수함
13405,잠자코
13406,자유
13407,임의
13408,마구
13409,마음껏
1340,공매
13410,마음대로
13411,멋대로
13412,제멋대로
13413,함부로
13414,소위계급장
13415,제기
13416,제기차기
13417,장모
13418,장모님
13419,서운하다
1341,공매
13420,섭섭하다
13421,안타깝다
13422,애석
13423,애타다
13424,레슬링
13425,낮다
13426,비하
13427,수갑
13428,체포
13429,쇠고랑
1342,공적자금
13430,쇠망
13431,경찰
13432,순경
13433,순사
13434,승용차
13435,악어
13436,뿌리다
13437,선풍기
13438,목적
13439,조합
1343,공정가
13440,얼마
13441,몇
13442,개수
13443,얼음
13444,얼음장
13445,불가능없다
13446,불가능
13447,아득하다
13448,요연하다
13449,연습
1344,공정가격
13450,훈련
13451,열
13452,반복
13453,거듭
13454,수시로
13455,자꾸
13456,자주
13457,잦다
13458,여러번
13459,연거푸
1345,공정금리
13460,반성
13461,볼링
13462,볼펜
13463,펜
13464,배
13465,갑절
13466,곱
13467,곱절
13468,북아메리카
13469,열쇠
1346,공정시세
13470,키
13471,유대인
13472,유태인
13473,이스라엘인
13474,동물사자
13475,조절
13476,조정
13477,진노
13478,체온
13479,찌푸리다
1347,공채
13480,근심
13481,잡지
13482,잡지책
13483,추월
13484,앞지르기
13485,추위
13486,냉각
13487,북
13488,한랭
13489,차다
1348,공해산업
13490,춥다
13491,축복
13492,장교
13493,군교
13494,장난
13495,새우다
13496,철야
13497,밤샘
13498,밤새우다
13499,선택
1349,공황
134,#NAME?
13500,뽑다
13501,선발
13502,선출
13503,택하다
13504,손
13505,맨손
13506,수단
13507,당사자
13508,본인
13509,재료
1350,과잉설비
13510,중얼거리다
13511,매출액
13512,매표소
13513,꼬다
13514,고장
13515,꺾다
13516,부러지다
13517,고집
13518,고추장
13519,국민
1351,과점
13520,백성
13521,가면
13522,탈
13523,결정
13524,정하다
13525,경고
13526,경력
13527,이력
13528,거세다
13529,맹렬하다
1352,관광사업
13530,진하다
13531,힘차다
13532,데이트
13533,마침
13534,딱맞다
13535,알맞다
13536,마케도니아
13537,미군
13538,미국군
13539,상식
1353,관광산업
13540,심호흡
13541,호흡
13542,공기
13543,냄새
13544,대기
13545,목숨
13546,생명
13547,수
13548,수명
13549,숨
1354,관세정책
13550,숨결
13551,숨쉬다
13552,작다
13553,다소
13554,약간
13555,조금
13556,약소하다
13557,자그마하다
13558,적다
13559,조그마하다
1355,관세협정
13560,아래
13561,이하
13562,후배
13563,하류
13564,하
13565,밑
13566,세월
13567,반찬
13568,오십
13569,쉰
1356,교육보험
13570,거인
13571,돌아서다
13572,갈다
13573,교체하다
13574,대체하다
13575,양
13576,우루과이
13577,우산
13578,우수
13579,훌륭하다
1357,구매동기
13580,아시아
13581,승천
13582,결과
13583,결말
13584,마지막
13585,최종
13586,최후
13587,결국
13588,드디어
13589,마침내
1358,구매력
13590,결백
13591,깔끔하다
13592,깨끗하다
13593,말끔하다
13594,산뜻하다
13595,소박하다
13596,순결
13597,순수
13598,정결
13599,청결
1359,구매욕
135,야말로
13600,결석
13601,결의
13602,결심
13603,괴짜
13604,탑골공원
13605,수상하다
13606,겹치다
13607,갈증
13608,목마르다
13609,목이타다
1360,구상무역
13610,고속버스
13611,기독교
13612,예수교
13613,기둥
13614,가르다
13615,나누다
13616,구별
13617,구분
13618,분류
13619,분별
1361,구제금융
13620,분할
13621,유별
13622,탁구
13623,핑퐁
13624,나비넥타이
13625,나서다
13626,선두
13627,앞서다
13628,앞장
13629,앞장서다
1362,국고
13630,나이지리아
13631,경주
13632,경주시
13633,회장
13634,사장
13635,삼
13636,인삼
13637,아까
13638,전
13639,전에
1363,국고보조금
13640,이전
13641,식빵
13642,일치
13643,대응
13644,맞추다
13645,육군
13646,십이월
13647,십일월
13648,알
13649,계란
1364,국내시장
13650,달걀
13651,알다
13652,혹시
13653,혹
13654,혹여
13655,화가
13656,화백
13657,목욕탕
13658,벨기에
13659,성당
1365,국민소득
13660,성악가
13661,바로
13662,신용카드
13663,양식
13664,시비
13665,전라남도
13666,전남
13667,고민
13668,고백
13669,고해
1366,국민총생산
13670,교과서
13671,교본
13672,초문
13673,금시초문
13674,대결
13675,대립
13676,대답
13677,답
13678,대리
13679,대신
1367,국방비
13680,대치
13681,대체
13682,전환
13683,바꾸다
13684,다물다
13685,가지다
13686,갖다
13687,지니다
13688,취하다
13689,소유하다
1368,국외시장
13690,소지하다
13691,가치
13692,광화문
13693,우물
13694,직접
13695,콧방귀
13696,화나다
13697,노여움
13698,노엽다
13699,노하다
1369,국유재산
136,약모음
13700,성나다
13701,성내다
13702,화내다
13703,적색
13704,붉은색
13705,빨간색
13706,중화요리
13707,청요리
13708,지배인
13709,입을닫다
1370,국제경쟁력
13710,달아오르다
13711,말씀
13712,말없다
13713,묵묵하다
13714,침묵
13715,함구
13716,승려
13717,스님
13718,금메달
13719,금연
1371,국제금융
13720,환불
13721,환급
13722,등기
13723,ㄹ리없다
13724,공장장
13725,제법
13726,주년
13727,애국자
13728,약자
13729,복지시설
1372,국제무역
13730,벌써
13731,삽시간
13732,어느덧
13733,어느새
13734,어언간
13735,이미
13736,기
13737,깃발
13738,야만인
13739,안보이다
1373,국제무역기구
13740,밝히다
13741,학원
13742,배움터
13743,시간시
13744,시간
13745,시부모
13746,시합
13747,경기
13748,복지재단
13749,경비병
1374,국제수지
13750,병위
13751,나누기
13752,나눗셈
13753,제하기
13754,꼬마
13755,꼬맹이
13756,소아
13757,농인
1375,국제시장
13760,불쌍하다
13761,가련하다
13762,가엾다
13763,애처롭다
13764,측은하다
13765,자비
13766,새벽
13767,색깔
13768,빛깔
13769,색
1376,국제통화기금
13770,색상
13771,색채
13772,컬러
13773,바티칸시
13774,송년회
13775,개학
13776,거두다
13777,수확
13778,책방
13779,서점
1377,국제통화제도
13780,정범
13781,주범
13782,구타
13783,뇌사
13784,누구
13785,누가
13786,뉘
13787,신체의눈
13788,부아
13789,북도
1378,국채
13790,시댁
13791,시집
13792,여성부
13793,쌓다
13794,쌓이다
13795,예전
13796,옛날
13797,옛적
13798,당나귀
13799,나귀
1379,근로소득
137,양성모음
13800,닿다
13801,밀착
13802,붙다
13803,붙이다
13804,하늘색
13805,타이완
13806,대만
13807,교육대학교
13808,교육대학
13809,교육자
1380,금리자유화
13810,교육인
13811,교통
13812,시아주버니
13813,캄보디아
13814,천하다
